"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2023-04-10","95.8","0.24","6.18","Valdez, Framber",666801,664285,"walk","ball",,,,,11,"Rodolfo Castro walks.   Connor Joe to 2nd.","R","R","L","PIT","HOU","B",,,3,2,2023,"0.93","0.57","-0.78","3.23",,,656582,0,7,"Bot",,,,,455117,,,-4.7331291978433265,-139.48876628176583,-3.4588597906639045,13.154642224252237,30.59507280793645,-24.123289689996895,"3.1","1.48",,,,"95.1",2230,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.69",,,"0.7",1,0,0,,66,6,"Sinker",2,8,2,8,8,2,2,8,"Standard","Standard",149,"0.021","0.536"
"SI","2023-04-10","95.7","0.21","6.18","Valdez, Framber",666801,664285,,"foul",,,,,3,"Rodolfo Castro walks.   Connor Joe to 2nd.","R","R","L","PIT","HOU","S",,,2,1,2023,"1.45","0.83","0.3","3.31",,,656582,0,7,"Bot",,,,,455117,,,-3.006217735341468,-139.29275726857875,-3.808692476344345,19.547059022163104,32.016564646972114,-20.718443979955737,"3.44","1.6",212,"74.7",44,"94.8",2212,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.69",,,,,,,,66,4,"Sinker",2,8,2,8,8,2,2,8,"Standard","Standard",149,"0","-0.11"
"SI","2023-04-10","94.1","0.43","6.13","Valdez, Framber",666801,664285,,"ball",,,,,12,"Rodolfo Castro walks.   Connor Joe to 2nd.","R","R","L","PIT","HOU","B",,,0,0,2023,"1.41","0.51","0.6","3.49",,,656582,0,7,"Bot",,,,,455117,,,-2.6650386565899544,-136.97782668358553,-2.2350345876869566,18.2954407410451,31.731560818898913,-25.49413756511885,"3.21","1.5",,,,"93.6",2203,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.42",,,,,,,,66,1,"Sinker",2,8,2,8,8,2,2,8,"Standard","Standard",140,"0","0.035"
"SI","2023-04-10","93.4","0.62","6.08","Valdez, Framber",656582,664285,"walk","ball",,,,,13,"Connor Joe walks.","R","R","L","PIT","HOU","B",,,3,2,2023,"1.35","0.45","-0.43","1.2",,,,0,7,"Bot",,,,,455117,,,-5.676353248385695,-135.71082042100588,-7.753890010338009,17.981856305391165,30.68623208573156,-25.02252185005364,"3.2","1.41",,,,"93",2094,"6.2",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.31",,,"0.7",1,0,0,,65,6,"Sinker",2,8,2,8,8,2,2,8,"Standard","Standard",147,"0.011","0.305"
"SI","2023-04-10","91.8","0.62","6.1","Valdez, Framber",656582,664285,,"called_strike",,,,,4,"Connor Joe walks.","R","R","L","PIT","HOU","S",,,3,1,2023,"1.38","0.88","-0.45","2.07",,,,0,7,"Bot",,,,,455117,,,-5.646254774667367,-133.48400022493342,-6.224858832536567,17.734013264168635,27.631993683424927,-20.51849641252541,"3.1","1.49",,,,"91.3",2148,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.54",,,,,,,,65,5,"Sinker",2,8,2,8,8,2,2,8,"Standard","Standard",142,"0","-0.077"
"SI","2023-04-10","93.9","0.71","6.08","Valdez, Framber",656582,664285,,"ball",,,,,11,"Connor Joe walks.","R","R","L","PIT","HOU","B",,,1,1,2023,"1.24","0.6","-0.18","3.26",,,,0,7,"Bot",,,,,455117,,,-5.015558247245936,-136.7129701952731,-2.9343654316736605,16.697472043783698,29.209098502373934,-24.142936289208965,"3.05","1.41",,,,"93.6",2102,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.49",,,,,,,,65,3,"Sinker",2,8,2,8,8,2,2,8,"Standard","Standard",144,"0","0.049"
"SI","2023-04-10","93.7","0.57","6.12","Valdez, Framber",656582,664285,,"ball",,,,,13,"Connor Joe walks.","R","R","L","PIT","HOU","B",,,0,1,2023,"1.32","0.85","-0.59","0.69",,,,0,7,"Bot",,,,,455117,,,-5.887935046535334,-136.0886049167064,-10.099496669538611,17.74855816443045,29.43854313386339,-19.549286857388854,"3.19","1.46",,,,"93.1",2089,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.46",,,,,,,,65,2,"Sinker",2,8,2,8,8,2,2,8,"Standard","Standard",144,"0","0.032"
"FC","2023-04-10","80.5","0.78","6.05","Valdez, Framber",656582,664285,,"called_strike",,,,,6,"Connor Joe walks.","R","R","L","PIT","HOU","S",,,0,0,2023,"-0.28","-0.45","0.36","2.27",,,,0,7,"Bot",,,,,455117,,,-0.4082618464276332,-117.41328201939812,-1.002391281005524,-2.5523365680098498,19.21158732714515,-36.36092871539786,"3.19","1.43",,,,"80.5",2424,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.64",,,,,,,,65,1,"Cutter",2,8,2,8,8,2,2,8,"Standard","Standard",313,"0","-0.04"
"SI","2023-04-10","95.4","0.2","6.18","Valdez, Framber",596847,664285,"grounded_into_double_play","hit_into_play",,,,,14,"Ji Man Choi grounds into a double play, second baseman Mauricio Dubon to first baseman Jose Abreu.   Andrew McCutchen out at 2nd.    Ji Man Choi out at 1st.","R","L","L","PIT","HOU","X",4,"ground_ball",1,2,2023,"1.4","0.52","0.85","2.05",,,457705,1,6,"Bot",141.15,153.89,,,455117,,,-1.448267759926499,-138.80191877397505,-6.361479500492693,18.409114117062657,33.242007220937666,-24.166276220386905,"3.2","1.57",4,"80.3",-29,"94.9",2126,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.36",0.049,0.044,"0",1,0,0,2,58,5,"Sinker",2,7,2,7,7,2,2,7,"Strategic","Standard",144,"-0.023","-0.307"
"FC","2023-04-10","85.1","0.52","6.07","Valdez, Framber",596847,664285,,"foul",,,,,4,"Ji Man Choi grounds into a double play, second baseman Mauricio Dubon to first baseman Jose Abreu.   Andrew McCutchen out at 2nd.    Ji Man Choi out at 1st.","R","L","L","PIT","HOU","S",,,1,2,2023,"-0.42","-0.13","-0.6","2.25",,,457705,1,6,"Bot",,,,,455117,,,-1.7835908784237184,-124.09562832979421,-2.480033670531187,-4.0113397951890635,22.010175962124382,-33.271151849291044,"3.2","1.57",198,"72",52,"85",2648,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.66",,,,,,,,58,4,"Cutter",2,7,2,7,7,2,2,7,"Strategic","Standard",305,"0","0"
"FC","2023-04-10","83.7","0.4","6.09","Valdez, Framber",596847,664285,,"called_strike",,,,,8,"Ji Man Choi grounds into a double play, second baseman Mauricio Dubon to first baseman Jose Abreu.   Andrew McCutchen out at 2nd.    Ji Man Choi out at 1st.","R","L","L","PIT","HOU","S",,,1,1,2023,"-0.32","-0.39","0.19","1.66",,,457705,1,6,"Bot",,,,,455117,,,0.1441239597271138,-121.95995309985346,-3.048366536299844,-3.2275446811550053,22.60598609349917,-35.760033782492144,"3.12","1.52",,,,"83.2",2609,"5.7",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.75",,,,,,,,58,3,"Cutter",2,7,2,7,7,2,2,7,"Standard","Standard",314,"0","-0.077"
"FC","2023-04-10","85.2","0.61","6","Valdez, Framber",596847,664285,,"foul",,,,,13,"Ji Man Choi grounds into a double play, second baseman Mauricio Dubon to first baseman Jose Abreu.   Andrew McCutchen out at 2nd.    Ji Man Choi out at 1st.","R","L","L","PIT","HOU","S",,,1,0,2023,"-0.01","-0.44","-0.12","1.28",,,457705,1,6,"Bot",,,,,455117,,,-1.682705287582605,-124.10339973278231,-3.8354599130969964,0.24128891851572176,26.5212462381868,-36.130141868817205,"3.2","1.57",,,,"84.5",2646,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.58",,,,,,,,58,2,"Cutter",2,7,2,7,7,2,2,7,"Standard","Standard",329,"0","-0.055"
"FC","2023-04-10","84.6","0.67","5.97","Valdez, Framber",596847,664285,,"ball",,,,,13,"Ji Man Choi grounds into a double play, second baseman Mauricio Dubon to first baseman Jose Abreu.   Andrew McCutchen out at 2nd.    Ji Man Choi out at 1st.","R","L","L","PIT","HOU","B",,,0,0,2023,"-0.27","-0.13","-0.91","1.65",,,457705,1,6,"Bot",,,,,455117,,,-3.1595312570055776,-123.22462706070836,-3.5102519002634227,-2.1659758795887405,23.721826106615254,-33.01038871811613,"3.1","1.52",,,,"84.8",2531,"6.3",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.23",,,,,,,,58,1,"Cutter",2,7,2,7,7,2,2,7,"Standard","Standard",297,"0","0.044"
"SI","2023-04-10","96","0.39","6.2","Valdez, Framber",467793,664285,"field_out","hit_into_play",,,,,5,"Carlos Santana flies out to center fielder Chas McCormick.","R","R","L","PIT","HOU","X",8,"fly_ball",1,2,2023,"1.36","1.03","-0.04","2.73",,,457705,0,6,"Bot",144.23,96.18,,,455117,,,-4.190883373924198,-139.7424624459209,-5.894580227941166,18.774550572642518,32.11107450208816,-17.582429713238724,"3.39","1.62",261,"89.4",50,"95.6",2125,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.43",0.011,0.011,"0",1,0,0,3,57,4,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",146,"-0.02","-0.267"
"SI","2023-04-10","94.4","0.31","6.16","Valdez, Framber",467793,664285,,"foul",,,,,7,"Carlos Santana flies out to center fielder Chas McCormick.","R","R","L","PIT","HOU","S",,,1,1,2023,"1.39","1.08","-0.31","2.15",,,457705,0,6,"Bot",,,,,455117,,,-4.628250996631521,-137.14060474008468,-7.016830212075181,18.478728874272402,33.991540849240394,-17.142176387595597,"3.39","1.62",1,"74.5",-66,"92.9",2128,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.75",,,,,,,,57,3,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",143,"0","-0.068"
"SI","2023-04-10","92.6","0.64","6.19","Valdez, Framber",467793,664285,,"called_strike",,,,,6,"Carlos Santana flies out to center fielder Chas McCormick.","R","R","L","PIT","HOU","S",,,1,0,2023,"1.37","1.04","0.55","2.38",,,457705,0,6,"Bot",,,,,455117,,,-3.1843458059639422,-134.57771964715656,-6.060772963053151,17.29854376677886,33.51900126326297,-18.41439814449053,"3.34","1.52",,,,"91.4",2134,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.52",,,,,,,,57,2,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",143,"0","-0.05"
"SI","2023-04-10","94.2","0.5","6.19","Valdez, Framber",467793,664285,,"ball",,,,,12,"Carlos Santana flies out to center fielder Chas McCormick.","R","R","L","PIT","HOU","B",,,0,0,2023,"1.43","0.85","0.72","3.35",,,457705,0,6,"Bot",,,,,455117,,,-2.5784457877549802,-137.0469923188751,-3.446652147398128,18.44293505924722,35.29917446370107,-20.893673520080977,"3.21","1.47",,,,"92.7",2112,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.69",,,,,,,,57,1,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",145,"0","0.035"
"SI","2023-04-10","92","0.67","6.21","Valdez, Framber",457705,664285,"walk","ball",,,,,13,"Andrew McCutchen walks.","R","R","L","PIT","HOU","B",,,3,1,2023,"1.4","1.11","-0.23","1.34",,,,0,6,"Bot",,,,,455117,,,-5.258274868298455,-133.52265586162625,-8.75451268554513,17.88915015896151,31.86308050506694,-17.13218005808404,"3.3","1.56",,,,"90.6",2173,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.67",,,"0.7",1,0,0,,56,5,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",139,"0.021","0.229"
"SI","2023-04-10","93","0.72","6.15","Valdez, Framber",457705,664285,,"called_strike",,,,,5,"Andrew McCutchen walks.","R","R","L","PIT","HOU","S",,,3,0,2023,"1.47","0.95","0.1","2.31",,,,0,6,"Bot",,,,,455117,,,-4.7999144419788005,-135.19351713051108,-6.012627706022662,19.078619103714207,33.99196174125421,-19.39253669476975,"3.12","1.43",,,,"91.8",2203,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.51",,,,,,,,56,4,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",143,"0","-0.08"
"SI","2023-04-10","92.1","0.82","6","Valdez, Framber",457705,664285,,"ball",,,,,12,"Andrew McCutchen walks.","R","R","L","PIT","HOU","B",,,2,0,2023,"1.4","0.76","1.27","2.43",,,,0,6,"Bot",,,,,455117,,,-1.9246602577716532,-133.9405225825273,-4.8004336291735195,17.19001006220689,33.14758389589819,-22.169721340931268,"3.3","1.48",,,,"91.7",2213,"6.4",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.08",,,,,,,,56,3,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",138,"0","0.127"
"FC","2023-04-10","84.3","0.73","6.06","Valdez, Framber",457705,664285,,"ball",,,,,13,"Andrew McCutchen walks.","R","R","L","PIT","HOU","B",,,1,0,2023,"-0.21","-0.27","-0.42","1.23",,,,0,6,"Bot",,,,,455117,,,-2.251230487338224,-122.7263161784867,-4.271839779294281,-1.6603138847199475,24.800118059473238,-34.287815526578804,"3.35","1.56",,,,"83.9",2514,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.45",,,,,,,,56,2,"Cutter",2,7,2,7,7,2,2,7,"Standard","Standard",279,"0","0.07"
"FC","2023-04-10","80.9","0.75","6.03","Valdez, Framber",457705,664285,,"ball",,,,,14,"Andrew McCutchen walks.","R","R","L","PIT","HOU","B",,,0,0,2023,"-0.29","-0.49","0.87","1.96",,,,0,6,"Bot",,,,,455117,,,0.8054488270929984,-117.76590052510758,-1.4728107011815144,-2.8869502444918993,23.322388838219393,-36.6548130576477,"3.35","1.48",,,,"80.5",2557,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.41",,,,,,,,56,1,"Cutter",2,7,2,7,7,2,2,7,"Strategic","Standard",306,"0","0.044"
"SI","2023-04-10","94.9","0.41","6.09","Valdez, Framber",668804,664285,"double_play","hit_into_play",,,,,6,"Bryan Reynolds lines into an unassisted double play, first baseman Jose Abreu.   Jason Delay out at 1st.","R","R","L","PIT","HOU","X",3,"line_drive",3,2,2023,"1.29","0.47","0.55","2.15",,,641511,1,5,"Bot",163.32,159.75,,,455117,,,-2.5065091844068954,-138.2026507533973,-5.726755315712481,17.127683507948113,27.16173323500232,-25.166652051881062,"2.98","1.48",139,"88.4",9,"94.8",2176,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.59",0.506,0.455,"0",1,0,0,4,51,6,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",144,"-0.026","-0.407"
"SI","2023-04-10","95.1","0.29","6.15","Valdez, Framber",668804,664285,,"ball",,,,,12,"Bryan Reynolds lines into an unassisted double play, first baseman Jose Abreu.   Jason Delay out at 1st.","R","R","L","PIT","HOU","B",,,2,2,2023,"1.2","0.84","1.38","3.06",,,641511,1,5,"Bot",,,,,455117,,,0.19380437414656798,-138.58455350633517,-4.383682129371687,15.559832322467889,27.66627064738769,-20.55438420765893,"3.07","1.41",,,,"95.2",1072,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.45",,,,,,,,51,5,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",98,"0","0.105"
"FC","2023-04-10","84.3","0.65","5.97","Valdez, Framber",668804,664285,,"foul",,,,,2,"Bryan Reynolds lines into an unassisted double play, first baseman Jose Abreu.   Jason Delay out at 1st.","R","R","L","PIT","HOU","S",,,2,1,2023,"-0.33","-0.02","-0.16","2.75",,,641511,1,5,"Bot",,,,,455117,,,-1.22341958297134,-122.97272799218995,-1.1732237062282629,-3.123865614038273,21.776110743339135,-32.36394534285273,"2.98","1.48",182,"69.9",51,"84.2",2543,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.65",,,,,,,,51,4,"Cutter",2,7,2,7,7,2,2,7,"Standard","Standard",296,"0","-0.056"
"SI","2023-04-10","91.7","0.43","6.09","Valdez, Framber",668804,664285,,"ball",,,,,13,"Bryan Reynolds lines into an unassisted double play, first baseman Jose Abreu.   Jason Delay out at 1st.","R","R","L","PIT","HOU","B",,,1,1,2023,"1.37","0.55","-1.33","1.56",,,641511,1,5,"Bot",,,,,455117,,,-7.343580314982771,-133.273695582315,-6.716896332471429,17.890937225198194,29.184516716887046,-24.352335445939563,"3.2","1.48",,,,"91",1692,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.5",,,,,,,,51,3,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",132,"0","0.047"
"SI","2023-04-10","94","0.5","6.12","Valdez, Framber",663647,664285,,"foul",,,,,3,"Ke'Bryan Hayes strikes out swinging.","R","R","L","PIT","HOU","S",,,0,0,2023,"1.19","0.76","0.59","3.29",,,641511,0,5,"Bot",,,,,455117,,,-2.3847163253895025,-136.9468413504632,-3.3310142099264186,15.483354715252224,29.17333163054969,-22.031669390956957,"3.21","1.55",224,"76.9",42,"93.5",2060,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.66",,,,,,,,50,1,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",147,"0","-0.049"
"SI","2023-04-10","93.8","0.67","6.17","Valdez, Framber",641511,664285,"walk","ball",,,,,12,"Jason Delay walks.","R","R","L","PIT","HOU","B",,,3,2,2023,"1.31","0.59","1.08","3.53",,,,0,5,"Bot",,,,,455117,,,-1.820400732218758,-136.64081590790266,-2.389859680364351,16.850268743353706,31.050303655088285,-24.482367780138226,"3.12","1.46",,,,"92.9",2091,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.71",,,"0.7",1,0,0,,49,6,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",145,"0.023","0.305"
"SI","2023-04-10","93.7","0.39","6.24","Valdez, Framber",641511,664285,,"swinging_strike",,,,,8,"Jason Delay walks.","R","R","L","PIT","HOU","S",,,2,1,2023,"1.21","0.99","-0.03","1.88",,,,0,5,"Bot",,,,,455117,,,-3.714514456281172,-136.24627552861176,-7.624120086524379,15.865962823809667,30.15784380422109,-18.364045768957954,"3.3","1.52",,,,"92.8",2149,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.67",,,,,,,,49,4,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",146,"0","-0.068"
"SI","2023-04-10","92.7","0.74","6.13","Valdez, Framber",641511,664285,,"called_strike",,,,,9,"Jason Delay walks.","R","R","L","PIT","HOU","S",,,2,0,2023,"1.35","0.63","0.44","1.55",,,,0,5,"Bot",,,,,455117,,,-3.7058448635681422,-134.74518430972338,-7.278408589635908,17.18084410620939,30.704195280117325,-23.037030938940795,"3.3","1.48",,,,"92.6",2109,"6.4",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.09",,,,,,,,49,3,"Sinker",2,7,2,7,7,2,2,7,"Standard","Standard",150,"0","-0.074"
"SI","2023-04-10","96","0.42","6.09","Valdez, Framber",666801,664285,"single","hit_into_play",,,,,9,"Rodolfo Castro singles on a ground ball to right fielder Kyle Tucker.   Carlos Santana scores.","R","R","L","PIT","HOU","X",9,"ground_ball",0,0,2023,"1.26","0.87","0.31","2.01",,467793,,2,4,"Bot",179.33,100.56,,,455117,,,-3.119933042919783,-139.75022941689133,-7.156840896950778,17.28383279864016,30.49598015436364,-19.414238679601013,"3.44","1.6",54,"110.6",0,"95.7",2266,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.48",0.531,0.479,"0.9",1,1,0,4,42,1,"Sinker",1,7,1,7,7,2,2,7,"Standard","Standard",147,"0.025","0.756"
"SI","2023-04-10","95.6","0.43","6.16","Valdez, Framber",656582,664285,"strikeout","swinging_strike",,,,,12,"Connor Joe strikes out swinging.","R","R","L","PIT","HOU","S",2,,1,2,2023,"1.54","0.88","1.36","2.95",,467793,,1,4,"Bot",,,,,455117,,,-1.0317134166801414,-139.09546024261098,-4.752527496933022,20.15883667007862,33.692381005939644,-19.873276604035762,"3.19","1.49",,,,"94.9",2277,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.41",,,"0",1,0,0,,41,4,"Sinker",1,7,1,7,7,1,1,7,"Standard","Standard",145,"-0.013","-0.199"
"SI","2023-04-10","95.6","0.43","6.2","Valdez, Framber",656582,664285,,"foul",,,,,3,"Connor Joe strikes out swinging.","R","R","L","PIT","HOU","S",,,0,1,2023,"1.29","0.86","0.38","3.12",,467793,,1,4,"Bot",,,,,455117,,,-3.0219035262866245,-139.20035059053998,-4.417936952775987,17.453334571936125,31.818826710948297,-20.243843199685873,"3.19","1.49",291,"90.9",24,"95",2125,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.56",,,,,,,,41,2,"Sinker",1,7,1,7,7,1,1,7,"Standard","Standard",144,"0","-0.12"
"SI","2023-04-10","95.6","0.24","6.2","Valdez, Framber",656582,664285,,"called_strike",,,,,2,"Connor Joe strikes out swinging.","R","R","L","PIT","HOU","S",,,0,0,2023,"1.39","0.76","0.23","3.3",,467793,,1,4,"Bot",,,,,455117,,,-3.1128084247001944,-139.19396310216038,-3.7047743476819788,18.777434265347004,31.97165527751317,-21.676297340346206,"3.26","1.49",,,,"94.7",2202,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.7",,,,,,,,41,1,"Sinker",1,7,1,7,7,1,1,7,"Standard","Standard",147,"0","-0.052"
"FC","2023-04-10","85.4","0.48","6.07","Valdez, Framber",596847,664285,"strikeout","foul_tip",,,,,6,"Ji Man Choi strikes out on a foul tip.","R","L","L","PIT","HOU","S",2,,1,2,2023,"-0.18","-0.39","0.42","2.69",,467793,,0,4,"Bot",,,,,455117,,,0.23128629968124267,-124.4677895583633,-0.9558330622109386,-1.9337286924057815,23.6857819540625,-36.228777180933484,"3.2","1.57",,,,"84.9",2632,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.72",,,"0",1,0,0,,40,4,"Cutter",1,7,1,7,7,1,1,7,"Standard","Standard",310,"-0.019","-0.318"
"FC","2023-04-10","84.5","0.49","6.08","Valdez, Framber",596847,664285,,"swinging_strike",,,,,7,"Ji Man Choi strikes out on a foul tip.","R","L","L","PIT","HOU","S",,,1,1,2023,"-0.07","-0.11","-0.76","1.88",,467793,,0,4,"Bot",,,,,455117,,,-2.7698739133884533,-123.16130482362941,-3.2845114858819704,-0.22344848931676756,22.618317034923983,-32.85727308747046,"3.2","1.57",,,,"84.5",2553,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.45",,,,,,,,40,3,"Cutter",1,7,1,7,7,1,1,7,"Standard","Standard",319,"0","-0.062"
"FC","2023-04-10","84.7","0.74","5.96","Valdez, Framber",596847,664285,,"foul",,,,,5,"Ji Man Choi strikes out on a foul tip.","R","L","L","PIT","HOU","S",,,1,0,2023,"-0.26","-0.26","0.24","2.47",,467793,,0,4,"Bot",,,,,455117,,,-0.64725631847022,-123.47575251991685,-1.3868851398827904,-2.5410698229968687,21.717992199644122,-34.76422385457256,"3.2","1.57",194,"70.8",52,"84.6",2554,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.6",,,,,,,,40,2,"Cutter",1,7,1,7,7,1,1,7,"Standard","Standard",301,"0","-0.156"
"FC","2023-04-10","84","0.53","6","Valdez, Framber",596847,664285,,"ball",,,,,13,"Ji Man Choi strikes out on a foul tip.","R","L","L","PIT","HOU","B",,,0,0,2023,"-0.24","-0.04","-1.75","1.64",,467793,,0,4,"Bot",,,,,455117,,,-4.79771336561025,-122.30435590827709,-3.6741957127125704,-1.5613243950309665,22.259969890858127,-32.13848929476628,"3.15","1.57",,,,"83.9",2428,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.47",,,,,,,,40,1,"Cutter",1,7,1,7,7,1,1,7,"Standard","Standard",300,"0","0.088"
"SI","2023-04-10","94.4","0.83","6.12","Valdez, Framber",467793,664285,,"foul",,,,,14,"Carlos Santana doubles (2) on a sharp line drive to left fielder Yordan Alvarez.","R","R","L","PIT","HOU","S",,,0,0,2023,"1.32","0.92","1.41","2.09",,,,0,4,"Bot",,,,,455117,,,-1.4179859705707862,-137.32315801080347,-6.765203127708748,17.011982913066003,32.263560688781986,-19.18500529207605,"3.39","1.62",75,"76.7",10,"93.4",2144,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.62",,,,,,,,39,1,"Sinker",1,7,1,7,7,1,1,7,"Strategic","Standard",144,"0","-0.04"
"SI","2023-04-10","92.4","0.43","6.11","Valdez, Framber",457705,664285,"field_out","hit_into_play",,,,,12,"Andrew McCutchen grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","PIT","HOU","X",5,"ground_ball",1,2,2023,"1.47","0.49","1.02","2.76",,,,2,3,"Bot",112.06,167.83,,,455117,,,-1.6911894430074046,-134.6002925144833,-3.7878448108761296,18.17427968533624,29.903632951338096,-25.550609114574062,"3.35","1.64",24,"68.6",-4,"91.5",1810,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.75",0.109,0.101,"0",1,0,0,2,31,6,"Sinker",1,5,1,5,5,1,1,5,"Strategic","Standard",130,"-0.007","-0.067"
"SI","2023-04-10","95.9","0.45","6.16","Valdez, Framber",457705,664285,,"foul",,,,,3,"Andrew McCutchen grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","PIT","HOU","S",,,0,2,2023,"1.32","0.71","0.57","3.15",,,,2,3,"Bot",,,,,455117,,,-2.6541758009679506,-139.68154409459348,-3.931194257544746,17.812869725014085,32.48795953291568,-22.15916416290391,"3.35","1.64",,,,"95.5",2142,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.44",,,,,,,,31,3,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",150,"0","0"
"FC","2023-04-10","85.9","0.83","5.98","Valdez, Framber",457705,664285,,"foul",,,,,8,"Andrew McCutchen grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","PIT","HOU","S",,,0,1,2023,"-0.15","-0.01","-0.05","1.89",,,,2,3,"Bot",,,,,455117,,,-1.7807715392193206,-125.1060353139726,-3.4183023943538755,-1.1712829321029572,25.672920349604258,-31.75984741517931,"3.35","1.64",6,"72.1",-18,"85.4",2492,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.53",,,,,,,,31,2,"Cutter",1,5,1,5,5,1,1,5,"Standard","Standard",333,"0","-0.024"
