"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2022-10-05","92","0.9","6.26","Valdez, Framber",516416,664285,,"foul",,,,,4,"Jean Segura strikes out swinging.","R","R","L","HOU","PHI","S",,,2,1,2022,"1.15","0.53","-0.54","2.03",,,,0,2,"Top",,,,,455117,,,-6.061072732133718,-133.7057092386588,-5.94027909888982,15.151126598792752,30.78034528549923,-24.651701255979628,"2.95","1.41",,,,"90.7",2049,"5.7",662789,664285,455117,641820,649557,608324,643289,670541,676694,676801,"54.8",,,,,,,,9,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",142,"0","-0.066"
"SI","2022-10-05","92.5","1.04","6.25","Valdez, Framber",516416,664285,,"called_strike",,,,,1,"Jean Segura strikes out swinging.","R","R","L","HOU","PHI","S",,,1,0,2022,"0.93","0.97","-0.69","3.07",,,,0,2,"Top",,,,,455117,,,-6.382314130141543,-134.48802064268875,-4.347721722707305,12.640777019852214,30.142028010661743,-19.702114173692546,"3.14","1.49",,,,"91.7",2220,"5.9",662789,664285,455117,641820,649557,608324,643289,670541,676694,676801,"54.58",,,,,,,,9,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",144,"0","-0.043"
"SI","2022-10-05","92.7","1.14","6.18","Valdez, Framber",516416,664285,,"ball",,,,,13,"Jean Segura strikes out swinging.","R","R","L","HOU","PHI","B",,,0,0,2022,"1.51","0.82","-0.2","0.43",,,,0,2,"Top",,,,,455117,,,-6.653024476092243,-134.39720381217154,-10.480305612450131,19.770573036333914,33.00517965584227,-19.985967309462307,"3.08","1.49",,,,"91.2",2072,"5.9",662789,664285,455117,641820,649557,608324,643289,670541,676694,676801,"54.63",,,,,,,,9,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",138,"0","0.033"
"SI","2022-10-05","94.5","0.73","6.3","Valdez, Framber",592206,664285,"strikeout","called_strike",,,,,4,"Nick Castellanos called out on strikes.","R","R","L","HOU","PHI","S",2,,3,2,2022,"1.12","0.69","-0.72","2.63",,,592663,2,1,"Top",,,,,455117,,,-6.227823046544217,-137.42885291328292,-5.404293854498842,15.579725314058232,29.83143049405085,-22.422860788665837,"3.64","1.85",,,,"94.1",2248,"6",662789,664285,455117,641820,649557,608324,643289,670541,676694,663656,"54.48",,,"0",1,0,0,,4,8,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0.022","-0.256"
"SI","2022-10-05","94.2","0.84","6.25","Valdez, Framber",592206,664285,,"called_strike",,,,,7,"Nick Castellanos called out on strikes.","R","R","L","HOU","PHI","S",,,2,1,2022,"1.43","0.28","-0.56","1.9",,,592663,2,1,"Top",,,,,455117,,,-6.7733750606630245,-136.81767607006188,-6.07867887815138,19.508579184809175,33.85791393156366,-27.43690907010165,"3.76","1.85",,,,"93",2168,"6",662789,664285,455117,641820,649557,608324,643289,670541,676694,663656,"54.54",,,,,,,,4,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",143,"0","-0.05"
"SI","2022-10-05","92.6","0.68","6.38","Valdez, Framber",592206,664285,,"ball",,,,,11,"Nick Castellanos called out on strikes.","R","R","L","HOU","PHI","B",,,1,1,2022,"0.92","0.85","-1.08","4.39",,,592663,2,1,"Top",,,,,455117,,,-6.464382087175253,-134.65947921566448,-1.1210151907976915,12.582242749986108,30.2743258943321,-21.8350135318162,"3.82","1.85",,,,"92",2172,"6.1",662789,664285,455117,641820,649557,608324,643289,670541,676694,663656,"54.44",,,,,,,,4,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",146,"0","0.029"
"SI","2022-10-05","93.7","1.02","6.3","Valdez, Framber",592663,664285,"single","hit_into_play",,,,,2,"J.T. Realmuto singles on a sharp line drive to right fielder Kyle Tucker.","R","R","L","HOU","PHI","X",9,"line_drive",0,0,2022,"1.19","0.51","0.08","3.29",,,,2,1,"Top",175.9,94.15,,,455117,,,-5.010853523840319,-136.31868534602486,-3.117709079179071,15.977785908571219,31.861127506083644,-25.325477762964734,"3.62","1.71",201,"101.6",11,"92.8",2188,"5.9",662789,664285,455117,641820,649557,608324,643289,670541,676694,663656,"54.59",0.903,0.883,"0.9",1,1,0,4,3,1,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",145,"-0.012","0.118"
"SI","2022-10-05","93.7","1.02","6.33","Valdez, Framber",656555,664285,,"called_strike",,,,,5,"Rhys Hoskins strikes out swinging.","R","R","L","HOU","PHI","S",,,0,0,2022,"1.28","0.59","-0.23","2.4",,,,1,1,"Top",,,,,455117,,,-5.989205457284527,-136.28851858743397,-5.645413459271292,17.241148743035765,31.890161450488787,-23.728184860501095,"3.64","1.73",,,,"92.6",2198,"5.8",662789,664285,455117,641820,649557,608324,643289,670541,676694,663656,"54.67",,,,,,,,2,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",142,"0","-0.024"
"SI","2022-10-05","94.4","1.02","6.32","Valdez, Framber",656941,664285,"field_out","hit_into_play",,,,,7,"Kyle Schwarber grounds out, shortstop Mauricio Dubon to first baseman Trey Mancini.","R","L","L","HOU","PHI","X",6,"ground_ball",3,2,2022,"1.27","0.63","-0.58","1.98",,,,0,1,"Top",129.16,126.8,,,455117,,,-6.9223916872589495,-137.10356201577042,-6.896576665884747,17.611739882763004,31.953770982678247,-22.817053808842132,"3.39","1.63",5,"90",-22,"93.2",2138,"5.8",662789,664285,455117,641820,649557,608324,643289,670541,676694,663656,"54.71",0.097,0.087,"0",1,0,0,2,1,6,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",146,"0.022","-0.299"
"FC","2022-10-05","82","1.09","6.22","Valdez, Framber",656941,664285,,"ball",,,,,13,"Kyle Schwarber grounds out, shortstop Mauricio Dubon to first baseman Trey Mancini.","R","L","L","HOU","PHI","B",,,2,2,2022,"-0.46","-0.38","-1.08","1.65",,,,0,1,"Top",,,,,455117,,,-3.9940391073533092,-119.37503902216031,-2.9938195073978835,-3.507255839645002,24.654837561202285,-35.404248744980826,"3.35","1.58",,,,"81.5",2673,"6.1",662789,664285,455117,641820,649557,608324,643289,670541,676694,663656,"54.44",,,,,,,,1,5,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",328,"0","0.103"
"SI","2022-10-05","94","1.02","6.35","Valdez, Framber",656941,664285,,"called_strike",,,,,5,"Kyle Schwarber grounds out, shortstop Mauricio Dubon to first baseman Trey Mancini.","R","L","L","HOU","PHI","S",,,2,1,2022,"1.3","0.69","-0.14","2.72",,,,0,1,"Top",,,,,455117,,,-5.8189344009710275,-136.67627182286736,-5.111849114172666,17.622278965916173,33.74684802846525,-22.508139985969727,"3.46","1.61",,,,"92.7",2182,"5.8",662789,664285,455117,641820,649557,608324,643289,670541,676694,663656,"54.67",,,,,,,,1,4,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",139,"0","-0.066"
"SI","2022-10-05","95.1","0.87","6.33","Valdez, Framber",656941,664285,,"ball",,,,,13,"Kyle Schwarber grounds out, shortstop Mauricio Dubon to first baseman Trey Mancini.","R","L","L","HOU","PHI","B",,,1,1,2022,"1.13","0.63","-0.17","1.35",,,,0,1,"Top",,,,,455117,,,-5.231764584238408,-138.13421269651124,-8.690330480859723,15.684084393271089,32.64301543279653,-22.286928546569953,"3.38","1.67",,,,"94.1",2128,"6",662789,664285,455117,641820,649557,608324,643289,670541,676694,663656,"54.53",,,,,,,,1,3,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",145,"0","0.049"
"SI","2022-10-05","94.8","0.83","6.33","Valdez, Framber",656941,664285,,"ball",,,,,14,"Kyle Schwarber grounds out, shortstop Mauricio Dubon to first baseman Trey Mancini.","R","L","L","HOU","PHI","B",,,0,1,2022,"1.35","0.62","0.37","1.19",,,,0,1,"Top",,,,,455117,,,-4.138734159690214,-137.67459517092684,-8.991008042961377,18.011119056485096,33.366036055496586,-22.366727288160472,"3.46","1.67",,,,"93.3",2125,"5.7",662789,664285,455117,641820,649557,608324,643289,670541,676694,663656,"54.79",,,,,,,,1,2,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",148,"0","0.025"
"SI","2022-10-05","94.9","0.9","6.38","Valdez, Framber",656941,664285,,"called_strike",,,,,14,"Kyle Schwarber grounds out, shortstop Mauricio Dubon to first baseman Trey Mancini.","R","L","L","HOU","PHI","S",,,0,0,2022,"1.32","0.6","0.14","1.37",,,,0,1,"Top",,,,,455117,,,-4.904956588280055,-137.90669731367254,-8.644440816143634,17.94566142145324,33.40947668142799,-22.646261972810645,"3.49","1.64",,,,"93.7",2106,"5.9",662789,664285,455117,641820,649557,608324,643289,670541,676694,663656,"54.63",,,,,,,,1,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",147,"0","-0.034"
"FC","2022-09-30","82.2","0.77","6.05","Valdez, Framber",650490,664285,"double","hit_into_play",,,,,2,"Yandy Diaz doubles (33) on a sharp line drive to center fielder Chas McCormick.   Jose Siri scores.    Taylor Walls scores.","R","R","L","HOU","TB","X",8,"line_drive",2,2,2022,"-0.65","-0.55","0.14","3.07",642350,,670764,1,6,"Top",91.83,53.52,,,543877,,,-0.18012815651053102,-119.72530684463263,0.8408332814837391,-6.183606685825068,23.84502555189562,-37.88587271354183,"3.44","1.59",402,"103",24,"81.5",2822,"5.9",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.65",0.734,1.232,"1.25",1,1,1,6,48,6,"Cutter",2,4,4,2,6,2,6,2,"Standard","Standard",303,"-0.095","1.325"
"FC","2022-09-30","84.4","0.75","6.04","Valdez, Framber",650490,664285,,"blocked_ball",,,,,13,"Yandy Diaz doubles (33) on a sharp line drive to center fielder Chas McCormick.   Jose Siri scores.    Taylor Walls scores.","R","R","L","HOU","TB","B",,,1,2,2022,"-0.16","-0.48","-1.58","0.47",642350,,670764,1,6,"Top",,,,,543877,,,-5.074050475848072,-122.72891495629685,-5.584269108672518,-0.5423920146038478,25.14722677534074,-36.07773605206369,"3.32","1.5",,,,"83.6",2687,"5.9",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.59",,,,,,,,48,5,"Cutter",2,4,4,2,4,2,4,2,"Standard","Standard",321,"0","0.096"
"FC","2022-09-30","82.2","0.84","6.05","Valdez, Framber",650490,664285,,"foul",,,,,7,"Yandy Diaz doubles (33) on a sharp line drive to center fielder Chas McCormick.   Jose Siri scores.    Taylor Walls scores.","R","R","L","HOU","TB","S",,,1,1,2022,"-0.24","-0.5","-0.64","1.66",642350,,670764,1,6,"Top",,,,,543877,,,-2.8720286325717157,-119.7056790455259,-2.4650871881478347,-1.7782814946039727,23.02949656296985,-36.724886161462365,"3.44","1.59",16,"88.5",-6,"81.8",2719,"6",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.54",,,,,,,,48,3,"Cutter",2,4,4,2,4,2,4,2,"Standard","Standard",316,"0","-0.153"
"SI","2022-09-30","94.5","0.69","6.25","Valdez, Framber",650490,664285,,"foul",,,,,2,"Yandy Diaz doubles (33) on a sharp line drive to center fielder Chas McCormick.   Jose Siri scores.    Taylor Walls scores.","R","R","L","HOU","TB","S",,,1,0,2022,"1.43","0.55","-0.26","2.99",642350,,670764,1,6,"Top",,,,,543877,,,-5.651084475120168,-137.40710996131315,-4.001181072001075,19.341991969370195,32.874921455447,-24.500279051313967,"3.44","1.59",283,"83",34,"94.1",2211,"6.3",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.21",,,,,,,,48,2,"Sinker",2,4,4,2,4,2,4,2,"Standard","Standard",145,"0","-0.078"
"SI","2022-09-30","94.6","0.81","6.18","Valdez, Framber",650490,664285,,"ball",,,,,13,"Yandy Diaz doubles (33) on a sharp line drive to center fielder Chas McCormick.   Jose Siri scores.    Taylor Walls scores.","R","R","L","HOU","TB","B",,,0,0,2022,"1.49","0.48","-0.2","1.16",642350,,670764,1,6,"Top",,,,,543877,,,-5.929984248650133,-137.45030304287553,-8.355246415111358,20.231989311949672,32.62026832947388,-24.383536581039422,"3.5","1.56",,,,"93.8",2025,"6",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.45",,,,,,,,48,1,"Sinker",2,4,4,2,4,2,4,2,"Standard","Standard",145,"0","0.054"
"SI","2022-09-30","94.4","0.74","6.24","Valdez, Framber",670764,664285,"fielders_choice_out","hit_into_play",,,,,8,"Taylor Walls reaches on a fielder's choice out, second baseman Jose Altuve to catcher Christian Vazquez.   Isaac Paredes out at home.    Jose Siri to 3rd.","R","R","L","HOU","TB","X",4,"ground_ball",0,1,2022,"1.51","0.67","-0.12","1.79",670623,642350,,0,6,"Top",138,159.79,,,543877,,,-5.529879887329695,-137.1977817681714,-7.2880514872193745,20.25160122929452,32.09017351715564,-22.18981523480509,"3.37","1.52",3,"89.5",-26,"93.5",2198,"5.9",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.56",0.071,0.064,"0",1,0,0,2,47,2,"Sinker",2,4,4,2,4,2,4,2,"Strategic","Standard",144,"0.049","-0.233"
"SI","2022-09-30","94","0.65","6.13","Valdez, Framber",642350,664285,"double","hit_into_play",,,,,14,"Jose Siri doubles (13) on a line drive to center fielder Chas McCormick.   Francisco Mejia scores.    Isaac Paredes to 3rd.","R","R","L","HOU","TB","X",8,"line_drive",0,0,2022,"1.05","0.75","0.53","1.49",,642336,670623,0,6,"Top",99.11,60.79,,,543877,,,-2.6096352497185675,-136.6461580140791,-7.8870338509065885,13.713580568997147,31.777370690665293,-21.219535019226754,"3.48","1.64",294,"93.1",18,"93.2",2169,"6",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.5",0.503,0.502,"1.25",1,1,1,4,46,1,"Sinker",2,3,3,2,4,2,4,2,"Strategic","Standard",143,"-0.13","1.412"
"FC","2022-09-30","80.7","0.94","6.02","Valdez, Framber",670623,664285,"walk","ball",,,,,12,"Isaac Paredes walks.   Francisco Mejia to 2nd.","R","R","L","HOU","TB","B",,,3,1,2022,"-0.35","-0.83","1.08","2.69",,,642336,0,6,"Top",,,,,543877,,,0.9772182460889303,-117.47480836966928,0.8014295348957223,-3.4308424680784,22.663251608435186,-40.237497202694726,"3.07","1.42",,,,"79.9",2646,"5.7",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.77",,,"0.7",1,0,0,,45,5,"Cutter",2,3,3,2,3,2,3,2,"Standard","Standard",320,"-0.052","0.345"
"SI","2022-09-30","93.3","0.84","6.15","Valdez, Framber",670623,664285,,"foul",,,,,7,"Isaac Paredes walks.   Francisco Mejia to 2nd.","R","R","L","HOU","TB","S",,,2,0,2022,"1.26","0.78","-0.64","1.8",,,642336,0,6,"Top",,,,,543877,,,-6.548007990214231,-135.66487747568246,-7.112444430802458,17.050762306135155,29.359762783952256,-21.15876248624578,"3.28","1.48",189,"105.7",12,"93",2168,"6.1",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.39",,,,,,,,45,3,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",141,"0","-0.086"
"FC","2022-09-30","82.4","0.93","6.08","Valdez, Framber",670623,664285,,"blocked_ball",,,,,13,"Isaac Paredes walks.   Francisco Mejia to 2nd.","R","R","L","HOU","TB","B",,,0,0,2022,"-0.15","0","-1.53","0.3",,,642336,0,6,"Top",,,,,543877,,,-5.268900162785179,-119.92352593765983,-6.661166195581906,-0.487501963034837,21.88755204165324,-31.12541390489121,"3.13","1.33",,,,"82.5",2423,"6.2",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.28",,,,,,,,45,1,"Cutter",2,3,3,2,3,2,3,2,"Standard","Standard",330,"0","0.059"
"SI","2022-09-30","94.1","0.62","6.27","Valdez, Framber",642336,664285,"single","hit_into_play",,,,,6,"Francisco Mejia singles on a sharp line drive to center fielder Chas McCormick.","R","R","L","HOU","TB","X",8,"line_drive",0,1,2022,"1.38","0.68","0.34","2.15",,,,0,6,"Top",162.56,58.21,,,543877,,,-3.736105840257133,-136.78247907169452,-6.361373569519054,18.075993019355774,33.44716091811458,-22.37578810846312,"3.2","1.38",317,"102.3",16,"92.6",2126,"5.7",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.82",0.529,0.566,"0.9",1,1,0,4,44,2,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",148,"-0.037","0.429"
"SI","2022-09-30","90.7","0.89","6.32","Valdez, Framber",642336,664285,,"called_strike",,,,,7,"Francisco Mejia singles on a sharp line drive to center fielder Chas McCormick.","R","R","L","HOU","TB","S",,,0,0,2022,"1.45","0.56","-0.37","1.85",,,,0,6,"Top",,,,,543877,,,-6.172516974519412,-131.73440641977473,-6.3109860707478616,18.22495356936301,29.980206487862556,-24.476047826346218,"3.2","1.38",,,,"89.5",2184,"5.8",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.7",,,,,,,,44,1,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",143,"0","-0.034"
"SI","2022-09-30","95.5","0.33","6.26","Valdez, Framber",622534,664285,"field_out","hit_into_play",,,,,5,"Manuel Margot grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.","R","R","L","HOU","TB","X",6,"ground_ball",0,2,2022,"1.02","0.86","-0.16","2.37",,677551,,2,5,"Top",109.59,155.21,,,543877,,,-3.568190952699712,-138.91098629071934,-6.5019214886383425,14.049666457625941,32.006168252364496,-19.762642986509803,"3.43","1.59",10,"93.3",-12,"94.9",2179,"6",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.47",0.151,0.14,"0",1,0,0,2,39,3,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",149,"0.037","-0.206"
"SI","2022-09-30","95","0.73","6.21","Valdez, Framber",623912,664285,"field_out","hit_into_play",,,,,8,"Harold Ramirez grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.   Wander Franco to 2nd.","R","R","L","HOU","TB","X",5,"ground_ball",0,1,2022,"1.32","0.5","0.09","1.71",,,677551,1,5,"Top",110.09,180.64,,,543877,,,-4.603085011813285,-138.14896389436663,-7.202722690198403,17.941157268081906,31.374993080246952,-24.316135746005017,"3.22","1.48",1,"87.4",-48,"94.5",2199,"6.1",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.41",0.111,0.102,"0",1,0,0,2,38,2,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",144,"0.017","-0.323"
"FC","2022-09-30","83.7","0.78","6.1","Valdez, Framber",623912,664285,,"called_strike",,,,,4,"Harold Ramirez grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.   Wander Franco to 2nd.","R","R","L","HOU","TB","S",,,0,0,2022,"-0.05","-0.26","-0.73","2.17",,,677551,1,5,"Top",,,,,543877,,,-3.368395003101998,-121.89258335130849,-2.1316718067875624,0.13780128705232955,23.540048101477066,-34.61176602208087,"3.1","1.33",,,,"83.2",2504,"5.9",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.61",,,,,,,,38,1,"Cutter",2,3,3,2,3,2,3,2,"Standard","Standard",310,"0","-0.048"
"SI","2022-09-30","94.3","0.69","6.31","Valdez, Framber",677551,664285,"single","hit_into_play",,,,,5,"Wander Franco singles on a ground ball to left fielder Trey Mancini.   Randy Arozarena scores.","R","R","L","HOU","TB","X",7,"ground_ball",0,1,2022,"1.14","0.58","-0.11","2.42",668227,,,1,5,"Top",77.62,123.18,,,543877,,,-4.56343084391971,-137.05966743377462,-5.5868121514857325,15.334608061169284,33.879397615426456,-23.770499262599735,"3.4","1.5",14,"96.4",-10,"93.1",2068,"5.9",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.57",0.191,0.172,"0.9",1,1,0,2,37,2,"Sinker",2,2,2,2,3,2,3,2,"Strategic","Standard",149,"-0.076","0.605"
"SI","2022-09-30","94.4","0.96","6.08","Valdez, Framber",677551,664285,,"foul",,,,,13,"Wander Franco singles on a ground ball to left fielder Trey Mancini.   Randy Arozarena scores.","R","R","L","HOU","TB","S",,,0,0,2022,"1.13","0.57","-0.95","1.96",668227,,,1,5,"Top",,,,,543877,,,-7.420114495960666,-137.25917884444328,-6.285209385662083,15.88751482171957,30.186765248530023,-23.72823381776479,"3.4","1.5",3,"96.9",-36,"93.9",2146,"6",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.49",,,,,,,,37,1,"Sinker",2,2,2,2,2,2,2,2,"Strategic","Standard",141,"0","-0.068"
"SI","2022-09-30","94.6","0.73","6.19","Valdez, Framber",668227,664285,"triple","hit_into_play",,,,,5,"Randy Arozarena triples (3) on a sharp line drive to center fielder Chas McCormick.   Yandy Diaz scores.","R","R","L","HOU","TB","X",8,"line_drive",0,0,2022,"1.56","0.53","0.03","2.77",,,650490,1,5,"Top",150.57,37.3,,,543877,,,-5.273528409694164,-137.6434225476028,-4.400835131300545,20.975130737129113,31.582518569298262,-24.63273157696085,"3.35","1.6",403,"105.5",20,"94.3",2108,"6.2",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.33",0.643,0.919,"1.6",1,1,2,6,36,1,"Sinker",2,1,1,2,2,2,2,2,"Standard","Standard",138,"-0.211","1.425"
"FC","2022-09-30","82.9","1.15","6.03","Valdez, Framber",650490,664285,"single","hit_into_play",,,,,9,"Yandy Diaz singles on a sharp ground ball to shortstop Jeremy Pena.","R","R","L","HOU","TB","X",6,"ground_ball",1,0,2022,"-0.37","-0.53","0.3","1.62",,,,1,5,"Top",109.59,150.13,,,543877,,,-1.2107203266496267,-120.80545961154921,-2.5804626140654756,-3.3671380948851235,22.831038859792606,-37.11103763097187,"3.44","1.59",55,"101.8",1,"82.2",2551,"5.7",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.8",0.5,0.475,"0.9",1,1,0,4,35,2,"Cutter",2,1,1,2,1,2,1,2,"Standard","Standard",308,"-0.036","0.24"
"SI","2022-09-30","95.4","0.58","6.24","Valdez, Framber",650490,664285,,"ball",,,,,14,"Yandy Diaz singles on a sharp ground ball to shortstop Jeremy Pena.","R","R","L","HOU","TB","B",,,0,0,2022,"1.26","0.64","0.37","1.27",,,,1,5,"Top",,,,,543877,,,-3.3668004537488168,-138.67712177257454,-8.80284394104952,17.05341539574207,30.738534218482037,-22.089852309978024,"3.41","1.47",,,,"94.6",2289,"5.9",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.65",,,,,,,,35,1,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",147,"0","0.023"
"SI","2022-09-30","94.5","0.69","6.24","Valdez, Framber",670764,664285,"field_out","hit_into_play",,,,,5,"Taylor Walls grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.","R","R","L","HOU","TB","X",6,"ground_ball",0,1,2022,"0.95","0.69","-0.24","2.27",,,,0,5,"Top",99.5,137.11,,,543877,,,-4.515723763202271,-137.55702686715213,-6.168906807218786,13.01613701078215,30.65329684549038,-22.233805321894188,"3.37","1.52",6,"93.6",-19,"94",2241,"6",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.5",0.117,0.105,"0",1,0,0,2,34,2,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",150,"0.032","-0.187"
"SI","2022-09-30","94.8","0.75","6.2","Valdez, Framber",642350,664285,"field_out","hit_into_play",,,,,8,"Jose Siri grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.","R","R","L","HOU","TB","X",5,"ground_ball",2,1,2022,"1.41","0.34","0.01","2.04",,622534,670623,2,4,"Top",84.11,158.16,,,543877,,,-5.040322343051409,-137.87915369634325,-5.899436938129947,19.129123378834567,32.648439480544035,-26.719789039152435,"3.48","1.64",5,"83.1",-24,"93.9",2143,"5.9",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.55",0.066,0.067,"0",1,0,0,2,28,4,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",144,"0.052","-0.477"
"SI","2022-09-30","94.7","0.81","6.22","Valdez, Framber",642350,664285,,"ball",,,,,12,"Jose Siri grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.","R","R","L","HOU","TB","B",,,1,1,2022,"1.46","0.38","1.17","3.59",,622534,670623,2,4,"Top",,,,,543877,,,-2.3383668470288943,-137.8541633032187,-1.9997859043509774,19.107865487945865,33.399305410028546,-27.11318936297653,"3.27","1.55",,,,"94.2",2087,"6.2",662819,664285,543877,493329,514888,608324,665161,641820,676801,663656,"54.32",,,,,,,,28,3,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",144,"0","0.056"
